# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_4	cds	285655	287580	-	LPARA_01770	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343504E
contig_4	cds	287643	288446	-	LPARA_01771	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003433B50
contig_4	cds	288662	289435	+	LPARA_01772	484.0	2.5e-172	1.0	0.992	0.996	UniRef:UniRef90_A0A0C9Q0W3
contig_4	cds	289556	290119	-	LPARA_01773	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4DB9A6
contig_4	cds	290135	290782	-	LPARA_01774	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343CF5C
contig_4	cds	290956	291717	+	LPARA_01775	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S2NDT4
contig_4	cds	291755	292417	+	LPARA_01776	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S2NG45
contig_4	cds	292781	293041	+	LPARA_01777	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343A51A
contig_4	cds	293497	293814	-	LPARA_01778	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q711H1
contig_4	cds	293848	294693	-	LPARA_01779	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03BL2
contig_4	cds	294696	295049	-	LPARA_01780	-	-	-	-	-	-
contig_4	cds	295810	296304	-	LPARA_01781	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03BL4
contig_4	cds	296317	296754	-	LPARA_01782	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q711H5
contig_4	cds	297038	299572	+	LPARA_01783	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q27J27
contig_4	cds	299809	299913	-	LPARA_01784	-	-	-	-	-	-
contig_4	cds	299867	300178	-	LPARA_01785	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A8E0ME00
contig_4	cds	300962	301177	-	LPARA_01786	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0N1X1
contig_4	cds	301355	302182	-	LPARA_01787	497.0	4.8e-177	1.0	0.989	0.927	UniRef:UniRef90_A0A4Q1U6P3
contig_4	cds	302179	303879	-	LPARA_01788	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343B56D
contig_4	cds	303881	304441	-	LPARA_01789	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B3W705
contig_4	cds	304533	305375	-	LPARA_01790	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S2NAC5
contig_4	cds	305649	306536	-	LPARA_01791	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002977EAE
contig_4	cds	306690	307967	+	LPARA_01792	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343CEDD
contig_4	cds	307969	309453	+	LPARA_01793	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A806ED37
contig_4	cds	309620	310513	-	LPARA_01794	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003439921
contig_4	cds	310702	311550	-	LPARA_01795	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A422LER2
contig_4	cds	311569	312402	-	LPARA_01796	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MQL3
contig_4	cds	312416	312910	-	LPARA_01797	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9RGG4
contig_4	cds	312910	313326	-	LPARA_01798	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9RGG5
contig_4	cds	313357	314157	-	LPARA_01799	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9RGG6
contig_4	cds	314294	315250	+	LPARA_01800	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S2NAE2
contig_4	cds	315381	316619	+	LPARA_01801	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9RGG8
contig_4	cds	316787	317527	-	LPARA_01802	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MRN6
contig_4	cds	317624	318187	-	LPARA_01803	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MQL9
contig_4	cds	318184	318846	-	LPARA_01804	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MQL2
contig_4	cds	318859	319869	-	LPARA_01805	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MRG5
contig_4	cds	319890	320534	-	LPARA_01806	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MQK4
contig_4	cds	320549	321724	-	LPARA_01807	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S2ABF4
contig_4	cds	321743	322618	-	LPARA_01808	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MQL5
contig_4	cds	322618	323367	-	LPARA_01809	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MQK7
contig_4	cds	323369	323872	-	LPARA_01810	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MRG0
contig_4	cds	323872	324318	-	LPARA_01811	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M6W8K9
contig_4	cds	324311	325111	-	LPARA_01812	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MRM7
contig_4	cds	325318	327261	-	LPARA_01813	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MQL0
contig_4	cds	327301	328167	-	LPARA_01814	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343D669
contig_4	cds	328157	330022	-	LPARA_01815	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A8E0IKM7
contig_4	cds	330377	332101	-	LPARA_01816	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343AA4B
contig_4	cds	332103	333305	-	LPARA_01817	813.0	5.1e-298	1.0	1.0	0.995	UniRef:UniRef90_S2NQA3
contig_4	cds	333334	334881	-	LPARA_01818	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MQK5
contig_4	cds	334918	335361	-	LPARA_01819	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S2P0X0
contig_4	cds	335544	337010	-	LPARA_01820	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A422LEN0
contig_4	cds	337129	337815	-	LPARA_01821	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A422LES7
contig_4	cds	337822	338796	-	LPARA_01822	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S2NQA9
contig_4	cds	338819	339904	-	LPARA_01823	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S2N879
contig_4	cds	339920	340237	-	LPARA_01824	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MQJ2
contig_4	cds	340234	340707	-	LPARA_01825	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A422LEM9
contig_4	cds	340737	341678	-	LPARA_01826	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MQI4
contig_4	cds	341680	342150	-	LPARA_01827	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S2NQB5
contig_4	cds	342152	343609	-	LPARA_01828	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S2N883
contig_4	cds	344019	345314	-	LPARA_01829	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A806E600
contig_4	cds	345356	348094	-	LPARA_01830	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6EDZ6
contig_5	cds	206	496	-	LPARA_01831	197.0	3.4e-64	1.0	1.0	0.969	UniRef:UniRef90_A0A806K710
contig_5	cds	498	2933	-	LPARA_01832	1492.0	0.0	1.0	1.0	0.940	UniRef:UniRef90_A0AAF0AME2
contig_5	cds	2934	4958	-	LPARA_01833	1315.0	0.0	1.001	1.0	0.936	UniRef:UniRef90_UPI000668B065
contig_5	cds	4961	8050	-	LPARA_01834	1133.0	0.0	1.0	1.0	0.944	UniRef:UniRef90_A0A0P0IJD2
contig_5	cds	8043	8450	-	LPARA_01835	243.0	6.1e-81	1.0	1.0	0.948	UniRef:UniRef90_A0A0N7IR75
contig_5	cds	8501	8833	-	LPARA_01836	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000977F35D
contig_5	cds	8919	9521	-	LPARA_01837	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009785DB7
contig_5	cds	9533	9937	-	LPARA_01838	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00097543E6
contig_5	cds	9938	10303	-	LPARA_01839	216.0	7.1e-71	1.0	1.0	0.926	UniRef:UniRef90_A0A826HSQ6
contig_5	cds	10300	10602	-	LPARA_01840	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009142E7F
contig_5	cds	10607	10981	-	LPARA_01841	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009109542
contig_5	cds	11209	12222	-	LPARA_01842	637.0	2.4e-230	1.0	1.0	0.973	UniRef:UniRef90_A0AAE9W0C1
contig_5	cds	12238	12891	-	LPARA_01843	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000916F518
contig_5	cds	13016	14008	-	LPARA_01844	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009122309
contig_5	cds	13974	15401	-	LPARA_01845	887.0	0.0	1.0	0.988	0.939	UniRef:UniRef90_A0AAF0AMI6
contig_5	cds	15406	16665	-	LPARA_01846	852.0	2.5e-312	1.0	0.981	0.983	UniRef:UniRef90_A0A806L861
contig_5	cds	16643	17224	-	LPARA_01847	350.0	1.3e-121	0.995	1.0	0.958	UniRef:UniRef90_UPI000682CC86
contig_5	cds	17258	17581	-	LPARA_01848	209.0	2.1e-68	0.991	0.981	0.943	UniRef:UniRef90_UPI000D764AE0
contig_5	cds	17574	17867	-	LPARA_01849	-	-	-	-	-	-
contig_5	cds	17913	18722	-	LPARA_01850	422.0	2.4e-148	0.818	1.0	0.959	UniRef:UniRef90_A0A829GJE5
contig_5	cds	19129	19500	-	LPARA_01851	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A8E0I4K7
contig_5	cds	19478	20545	-	LPARA_01852	699.0	7.0e-254	1.0	0.937	0.986	UniRef:UniRef90_A0A829GJD4
contig_5	tRNA	20762	20836	-	LPARA_01853	18.4	-	-	-	-	-
contig_5	cds	21169	21603	-	LPARA_01854	290.0	2.9e-99	1.0	1.0	0.951	UniRef:UniRef90_A0AAX3CCH4
contig_5	cds	21677	21898	-	LPARA_01855	134.0	4.9e-40	1.0	1.0	0.904	UniRef:UniRef90_A0AAE9VWM1
contig_5	cds	21970	22098	-	LPARA_01856	-	-	-	-	-	-
contig_5	cds	22095	22451	-	LPARA_01857	220.0	1.1e-72	0.983	1.0	0.897	UniRef:UniRef90_A0A8E0MFM3
contig_5	cds	22441	22659	-	LPARA_01858	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI002633E1F2
contig_5	cds	22662	23039	-	LPARA_01859	259.0	1.0e-87	0.968	0.910	0.959	UniRef:UniRef90_A0A422MCA2
contig_5	cds	23026	23589	-	LPARA_01860	244.0	9.6e-80	1.0	1.0	0.684	UniRef:UniRef90_UPI000F0B0C65
contig_5	cds	23586	23696	-	LPARA_01861	69.3	3.8e-15	1.0	1.0	0.917	UniRef:UniRef90_A0A8B3GTK4
contig_5	cds	23720	24298	-	LPARA_01862	370.0	1.2e-129	1.0	0.985	0.974	UniRef:UniRef90_S2QSI4
contig_5	cds	24309	25232	-	LPARA_01863	592.0	2.5e-213	1.0	0.994	0.967	UniRef:UniRef90_C2JVH3
contig_5	cds	25219	25929	-	LPARA_01864	452.0	1.7e-160	0.975	0.954	0.970	UniRef:UniRef90_A0A0R2MYV7
contig_5	cds	25941	26324	-	LPARA_01865	244.0	5.8e-82	1.0	1.0	0.945	UniRef:UniRef90_A0A826HSP3
contig_5	cds	26327	26776	-	LPARA_01866	256.0	1.1e-85	1.0	1.0	0.906	UniRef:UniRef90_A0AAX3CC77
contig_5	cds	26773	27105	-	LPARA_01867	198.0	3.7e-64	1.0	0.973	0.918	UniRef:UniRef90_S2NC77
contig_5	cds	27102	27884	-	LPARA_01868	481.0	3.4e-171	1.0	1.0	0.954	UniRef:UniRef90_UPI001BCE0F8B
contig_5	cds	27871	28722	-	LPARA_01869	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00029749E7
contig_5	cds	28738	29562	-	LPARA_01870	507.0	9.1e-181	1.0	0.961	0.909	UniRef:UniRef90_A0A806L6K2
contig_5	cds	29519	30385	-	LPARA_01871	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAN1C7N5
contig_5	cds	30398	30805	-	LPARA_01872	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00091455D2
contig_5	cds	30798	30917	-	LPARA_01873	67.4	2.6e-14	1.0	1.0	0.821	UniRef:UniRef90_A0A0P0I7L5
contig_5	cds	30905	31033	-	LPARA_01874	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S2NY22
contig_5	cds	31046	31267	-	LPARA_01875	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B0Y6A3
contig_5	cds	31246	31794	-	LPARA_01876	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAE9VXU1
contig_5	cds	31860	32006	-	LPARA_01877	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B0YC03
contig_5	cds	32094	32303	+	LPARA_01878	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAX0X367
contig_5	cds	32300	32611	-	LPARA_01879	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B0Y2Q8
contig_5	cds	32608	32871	-	LPARA_01880	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002982227
contig_5	cds	33035	33493	+	LPARA_01881	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A8E0IAH1
contig_5	cds	33512	33958	+	LPARA_01882	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D45FAEC
contig_5	cds	33982	34845	+	LPARA_01883	557.0	1.8e-200	1.0	1.0	0.976	UniRef:UniRef90_UPI000918B814
contig_5	cds	34869	35459	+	LPARA_01884	369.0	8.3e-129	1.0	1.0	0.969	UniRef:UniRef90_A0A0C9Q719
contig_5	cds	35794	36219	+	LPARA_01885	261.0	6.4e-88	1.0	1.0	0.929	UniRef:UniRef90_Q036Z1
contig_5	cds	36243	36446	+	LPARA_01886	143.0	1.0e-43	1.0	1.0	0.970	UniRef:UniRef90_A0A826HHW0
contig_5	cds	36536	37720	+	LPARA_01887	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAC9Q0J3
contig_5	cds	37846	39186	-	LPARA_01888	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03A55
contig_5	cds	39400	40257	-	LPARA_01889	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03A56
contig_5	cds	40429	41034	-	LPARA_01890	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A454XTD7
contig_5	cds	41500	43755	+	LPARA_01891	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03A58
contig_5	cds	43841	44587	+	LPARA_01892	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03A59
contig_5	cds	44597	45166	+	LPARA_01893	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00034391A9
contig_5	cds	45288	46583	-	LPARA_01894	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03A61
contig_5	cds	46653	47762	-	LPARA_01895	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03A62
contig_5	cds	47783	49111	-	LPARA_01896	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C9NXD5
contig_5	cds	49118	49696	-	LPARA_01897	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03A64
contig_5	cds	49887	50522	-	LPARA_01898	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03A65
contig_5	cds	50528	51010	-	LPARA_01899	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03A66
contig_5	cds	51252	51452	-	LPARA_01900	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03A67
contig_5	cds	52136	52363	-	LPARA_01901	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S2N780
contig_5	cds	52412	53377	-	LPARA_01902	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343AC0C
contig_5	cds	53505	54143	+	LPARA_01903	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A826HTE7
contig_5	cds	54230	55159	+	LPARA_01904	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S2N4V0
contig_5	cds	55511	57250	-	LPARA_01905	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00339B470C
contig_5	cds	57561	60224	+	LPARA_01906	1695.0	0.0	1.0	1.0	0.992	UniRef:UniRef90_A0A826I083
contig_5	cds	60889	61719	+	LPARA_01907	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1V0Q4W3
contig_5	cds	61807	63660	+	LPARA_01908	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343E834
contig_5	cds	63741	65189	+	LPARA_01909	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343D6FB
contig_5	cds	65593	66333	-	LPARA_01910	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003A2766A
contig_5	cds	67097	68719	-	LPARA_01911	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343380B
contig_5	cds	68733	69053	-	LPARA_01912	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002986650
contig_5	cds	69028	70071	-	LPARA_01913	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00034336A9
contig_5	cds	70168	70905	-	LPARA_01914	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003433D7B
contig_5	cds	71585	72322	-	LPARA_01915	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000515C892
contig_5	cds	72941	76105	-	LPARA_01916	-	-	-	-	-	-
contig_5	cds	76102	83319	-	LPARA_01917	-	-	-	-	-	-
contig_5	cds	83919	84785	-	LPARA_01918	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343E97C
contig_5	cds	84775	86217	-	LPARA_01919	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00339A2A5D
contig_5	cds	86245	86994	-	LPARA_01920	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003A1F7E2
contig_5	cds	87015	88628	-	LPARA_01921	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00034349BC
contig_5	cds	88621	90234	-	LPARA_01922	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4D8D8C
contig_5	cds	90249	91472	-	LPARA_01923	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI003396D85A
contig_5	cds	91532	93919	-	LPARA_01924	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI003390E8FB
contig_5	cds	94006	94194	+	LPARA_01925	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003A9780D
contig_5	cds	94298	95227	+	LPARA_01926	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI003392E3FC
contig_5	cds	95273	96181	+	LPARA_01927	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343A6AC
contig_5	cds	96217	97119	+	LPARA_01928	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343B8AE
contig_5	cds	97285	98187	+	LPARA_01929	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343409C
contig_5	cds	98292	99206	-	LPARA_01930	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M6W9H9
contig_5	cds	99364	100437	-	LPARA_01931	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M6WAX1
contig_5	cds	100816	101025	+	LPARA_01932	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03A88
contig_5	cds	101041	101298	+	LPARA_01933	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03A89
contig_5	cds	101517	102578	-	LPARA_01934	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A8E0M9B4
contig_5	cds	102857	103681	-	LPARA_01935	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1J3C6K0
contig_5	cds	103914	104837	+	LPARA_01936	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00339970A5
contig_5	cds	105090	105551	+	LPARA_01937	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03A92
contig_5	cds	105637	106644	-	LPARA_01938	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003432F4A
contig_5	cds	106785	108158	-	LPARA_01939	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6QJY5
contig_5	cds	108548	109156	-	LPARA_01940	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03A95
contig_5	cds	109481	110716	+	LPARA_01941	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343CD87
contig_5	cds	110871	112649	-	LPARA_01942	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4EA377
contig_5	cds	112735	113457	-	LPARA_01943	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003436683
contig_5	tRNA	113589	113662	-	LPARA_01944	72.1	-	-	-	-	-
contig_5	cds	113755	114177	-	LPARA_01945	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03AA0
contig_5	cds	114251	114619	-	LPARA_01946	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6QBU4
contig_5	cds	114619	115905	-	LPARA_01947	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343D244
contig_5	cds	115919	116872	-	LPARA_01948	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6PSJ3
contig_5	cds	117219	117575	+	LPARA_01949	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03AA4
contig_5	cds	117787	118143	-	LPARA_01950	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03AA5
contig_5	cds	118276	119013	-	LPARA_01951	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6QBT9
contig_5	cds	119520	119714	+	LPARA_01952	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03AA7
contig_5	cds	119799	120725	+	LPARA_01953	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6S4Q8
contig_5	cds	120983	121855	+	LPARA_01954	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343B16D
contig_5	cds	122153	122605	+	LPARA_01955	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0033998943
contig_5	cds	122690	124105	-	LPARA_01956	919.0	0.0	1.0	0.994	0.996	UniRef:UniRef90_A0A826HNY0
contig_5	cds	124234	126138	-	LPARA_01957	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343E54F
contig_5	cds	126307	127182	+	LPARA_01958	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A8E0I8I4
contig_5	cds	127262	128074	-	LPARA_01959	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB38Q6F2
contig_5	cds	128127	129371	-	LPARA_01960	778.0	2.3e-283	1.0	1.0	0.983	UniRef:UniRef90_Q03AB6
contig_5	cds	129932	131296	-	LPARA_01961	878.0	0.0	0.991	0.983	0.984	UniRef:UniRef90_A0AAP4N7Z7
contig_5	cds	131298	132332	-	LPARA_01962	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MTS6
contig_5	cds	132605	134035	-	LPARA_01963	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B3WD58
contig_5	cds	134037	135491	-	LPARA_01964	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00034343BD
contig_5	cds	135495	135791	-	LPARA_01965	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03AC1
contig_5	cds	135843	136994	-	LPARA_01966	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A422MJ23
contig_5	cds	137004	139028	-	LPARA_01967	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003438D3A
contig_5	cds	139085	141340	-	LPARA_01968	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI003391676F
contig_5	cds	141447	141635	-	LPARA_01969	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A422MJ69
contig_5	cds	141806	142126	+	LPARA_01970	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003439B68
contig_5	cds	142158	142949	+	LPARA_01971	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4DE932
contig_5	cds	142953	144146	+	LPARA_01972	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03AC7
contig_5	cds	144282	144458	+	LPARA_01973	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03AC8
contig_5	cds	144593	145900	+	LPARA_01974	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03AC9
contig_5	cds	145878	146213	+	LPARA_01975	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1KY96
contig_5	cds	146294	146797	-	LPARA_01976	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S2RC98
contig_5	cds	146822	147256	-	LPARA_01977	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1J3C9Z2
contig_5	cds	147704	147913	+	LPARA_01978	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6QKB6
contig_5	cds	147975	148508	-	LPARA_01979	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1KYZ7
contig_5	cds	148777	150252	-	LPARA_01980	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1V0Q4E5
contig_5	cds	150249	150977	-	LPARA_01981	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03AD7
contig_5	cds	150993	151388	-	LPARA_01982	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343A963
contig_5	cds	152048	152356	+	LPARA_01984	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1J3C5X7
contig_5	cds	152626	154917	-	LPARA_01985	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343BD09
contig_5	cds	155195	156064	-	LPARA_01986	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343C30A
contig_5	cds	156061	157017	-	LPARA_01987	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAX1W802
contig_5	cds	157018	157857	-	LPARA_01988	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C9PNM9
contig_5	cds	157854	158618	-	LPARA_01989	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0033978DD3
contig_5	cds	158818	160206	-	LPARA_01990	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAX1W7J1
contig_5	cds	160345	160803	-	LPARA_01991	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1V0Q4L4
contig_5	cds	161022	162032	-	LPARA_01992	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6PU48
contig_5	cds	162135	162467	-	LPARA_01993	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A422M7B1
contig_5	cds	162451	162912	-	LPARA_01994	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S2AG66
